sample_id	cluster_id	size	mean	std
314155-TC1	12	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	12	1	0.5000000000000003	0.2915475947422644
314155-V	12	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	12	1	0.5000000000000003	0.2915475947422644
314155-TC2	13	1	0.6351181134646741	0.25012403783763676
314155-TC1	13	1	0.5009867983343835	0.19381606667372167
314155-TP2-1	13	1	0.6759147024633322	0.18129936905221083
314155-V	13	1	0.6356003055770574	0.21036325443873363
314155-TP1-1	13	1	0.6095572255448051	0.21578574116666907
314155-TC2	14	1	0.5000000000000003	0.2915475947422644
314155-TC1	14	1	0.6375346499780304	0.2169787586428282
314155-TP2-1	14	1	0.5000000000000003	0.2915475947422644
314155-V	14	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	14	1	0.5000000000000003	0.2915475947422644
314155-TC2	15	1	0.5000000000000003	0.2915475947422644
314155-TC1	15	1	0.6844939988576016	0.20616121348525246
314155-TP2-1	15	1	0.5000000000000003	0.2915475947422644
314155-V	15	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	15	1	0.5000000000000003	0.2915475947422644
314155-TC2	16	1	0.5000000000000003	0.2915475947422644
314155-TC1	16	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	16	1	0.5000000000000003	0.2915475947422644
314155-V	16	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	16	1	0.6993750148828493	0.20804409295215062
314155-TC2	17	1	0.5000000000000003	0.2915475947422644
314155-TC1	17	1	0.5418332555561902	0.2199388024927917
314155-TP2-1	17	1	0.5000000000000003	0.2915475947422644
314155-V	17	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	17	1	0.5000000000000003	0.2915475947422644
314155-TC2	18	1	0.5000000000000003	0.2915475947422644
314155-TC1	18	1	0.5569546855237092	0.22212713532037717
314155-TP2-1	18	1	0.5000000000000003	0.2915475947422644
314155-V	18	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	18	1	0.5000000000000003	0.2915475947422644
314155-TC2	19	1	0.7153204832193928	0.18904348604935597
314155-TC1	19	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	19	1	0.5000000000000003	0.2915475947422644
314155-V	19	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	19	1	0.5000000000000003	0.2915475947422644
314155-TC2	20	1	0.5000000000000003	0.2915475947422644
314155-TC1	20	1	0.5990836484140105	0.22456750178206636
314155-TP2-1	20	1	0.5000000000000003	0.2915475947422644
314155-V	20	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	20	1	0.5000000000000003	0.2915475947422644
314155-TC2	21	1	0.5000000000000003	0.2915475947422644
314155-TC1	21	1	0.584447003660168	0.2202392294081625
314155-TP2-1	21	1	0.5000000000000003	0.2915475947422644
