sample_id	cluster_id	size	mean	std
313935-TP2-1	40	1	0.5000000000000003	0.2915475947422644
313935-TP	40	1	0.5000000000000003	0.2915475947422644
313935-TC	40	1	0.5000000000000003	0.2915475947422644
313935-S	41	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	41	1	0.7884059998320434	0.17229230642453064
313935-TP2-1	41	1	0.5000000000000003	0.2915475947422644
313935-TP	41	1	0.5000000000000003	0.2915475947422644
313935-TC	41	1	0.5000000000000003	0.2915475947422644
313935-S	42	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	42	1	0.728325907361398	0.2076913275864745
313935-TP2-1	42	1	0.5000000000000003	0.2915475947422644
313935-TP	42	1	0.5000000000000003	0.2915475947422644
313935-TC	42	1	0.5000000000000003	0.2915475947422644
313935-S	43	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	43	1	0.689491722626704	0.21850465680587358
313935-TP2-1	43	1	0.5000000000000003	0.2915475947422644
313935-TP	43	1	0.5000000000000003	0.2915475947422644
313935-TC	43	1	0.5000000000000003	0.2915475947422644
313935-S	44	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	44	1	0.7429917917931244	0.19560617102143982
313935-TP2-1	44	1	0.5000000000000003	0.2915475947422644
313935-TP	44	1	0.5000000000000003	0.2915475947422644
313935-TC	44	1	0.5000000000000003	0.2915475947422644
313935-S	45	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	45	1	0.704531857575664	0.2161121029905818
313935-TP2-1	45	1	0.5000000000000003	0.2915475947422644
313935-TP	45	1	0.5000000000000003	0.2915475947422644
313935-TC	45	1	0.5000000000000003	0.2915475947422644
313935-S	46	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	46	1	0.7168293709117012	0.20779599167577895
313935-TP2-1	46	1	0.5000000000000003	0.2915475947422644
313935-TP	46	1	0.5000000000000003	0.2915475947422644
313935-TC	46	1	0.5000000000000003	0.2915475947422644
313935-S	47	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	47	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	47	1	0.5000000000000003	0.2915475947422644
313935-TP	47	1	0.652620062741415	0.22534947918245912
